Listagem de defeito;;;
 ;;;
Descrição defeito = 'JANEL?O DO CONDUTOR (ANTI COVID)';;;
Grupo serviço;;Defeito;
Código;Descrição grupo;Código;Descrição defeito
22;ACIDENTE;8;QAC.ATO VANDALISMO ROD
22;ACIDENTE;2;QAC-VITIMAS LESOES
22;ACIDENTE;1;QAC-DANOS MATERIAS
22;ACIDENTE;7;QAC-AVARIA
22;ACIDENTE;5;QAC-AO MANOBRA BATEU OBSTAC.
22;ACIDENTE;3;QAC-VITIMA FATAL
22;ACIDENTE;6;ATOLADO
22;ACIDENTE;4;QAC-VIDROS QUEB
19;INSPECOES;3;REVISAO GERAL MANUTENCAO
19;INSPECOES;2;CHECK LIST (EMPRESA PARCEIRA)
19;INSPECOES;1;ESPELHO DE CHEGADA (VERIFICAR)
18;CARROCERIA;138;REVISAO GARANTIA MARCOPOLO
18;CARROCERIA;7;PARACHOQUE QUEBRADO
18;CARROCERIA;3;SANFONA RASGADA
18;CARROCERIA;137;REVISÃO DE CARROCERIA
18;CARROCERIA;5;PORTINHOLA  COM DEFEITO
18;CARROCERIA;12;BAGAGEIRO QUEBRADO
18;CARROCERIA;10;VALVULA TOALHETE COM DESGASTE
18;CARROCERIA;8;SANFONA RASGADA
18;CARROCERIA;6;INFILTRACAO DE AGUA
18;CARROCERIA;4;PORTA DESRREGULADA
18;CARROCERIA;2;PORTA SALAO COM DEFEITO
18;CARROCERIA;14;DIAGNOSTICO
18;CARROCERIA;11;BANHEIRO ENTUPIDO
18;CARROCERIA;9;LIMPADOR PARABRISA COM DEFEITO
18;CARROCERIA;13;DEFEITO NAO ENCONTRADO
18;CARROCERIA;1;BALAUSTRE REAPERTO
17;DIRECAO / EIXO DIANTEIRO;52;VOLANTE 
17;DIRECAO / EIXO DIANTEIRO;50;FILTRO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;49;MANGUEIRA HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;48;TAMPA RESERVATORIO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;47;EIXO DIANTEIRO ( BUCHAS E ROLAMENTOS) 
17;DIRECAO / EIXO DIANTEIRO;46;BRACO INTERMEDIARIO / BRACO PITMAN 
17;DIRECAO / EIXO DIANTEIRO;45;CANO/FLEXIVEL HIDRAULICO 
17;DIRECAO / EIXO DIANTEIRO;44;TERMINAL DIRECAO L/E
17;DIRECAO / EIXO DIANTEIRO;43;TERMINAL DIRECAO L/D
17;DIRECAO / EIXO DIANTEIRO;42;BARRA DIRECAO INTERMEDIARIA LONGA
17;DIRECAO / EIXO DIANTEIRO;41;BARRA DIRECAO INTERMEDIARIA RETA 
17;DIRECAO / EIXO DIANTEIRO;40;BARRA DIRECAO INTERMEDIARIA CURVA
17;DIRECAO / EIXO DIANTEIRO;39;EIXO DIANTEIRO 
17;DIRECAO / EIXO DIANTEIRO;38;RESERVATORIO DIRECAO HIDRAULICA
17;DIRECAO / EIXO DIANTEIRO;37;BRACO INTERMEDIARIO 
17;DIRECAO / EIXO DIANTEIRO;36;COLUNA DIRECAO 
17;DIRECAO / EIXO DIANTEIRO;35;CANO HIDRAULICO 
17;DIRECAO / EIXO DIANTEIRO;34;FLEXIVEL BOMBA HIDRAULICA
17;DIRECAO / EIXO DIANTEIRO;33;BARRA DIRECAO INTERMEDIARIA
17;DIRECAO / EIXO DIANTEIRO;32;PARAFUSO SUPERIOR SETOR DIRECAO 
17;DIRECAO / EIXO DIANTEIRO;51;DIRECAO VIBRANDO
17;DIRECAO / EIXO DIANTEIRO;31;SUPORTE VENTUINA
17;DIRECAO / EIXO DIANTEIRO;30;FLEXIVEL HIDRAULICO GRANDE 
17;DIRECAO / EIXO DIANTEIRO;29;FLEXIVEL HIDRAULICO MEDIO 
17;DIRECAO / EIXO DIANTEIRO;28;FLEXIVEL HIDRAULICO PEQUENO 
17;DIRECAO / EIXO DIANTEIRO;27;RADIADOR OLEO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;26;OLEO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;25;ALTO CONSUMO OLEO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;13;PUXANDO PARA DIREITA
17;DIRECAO / EIXO DIANTEIRO;10;ESCAMOTIADOR DA DIRECAO
17;DIRECAO / EIXO DIANTEIRO;7;VAZAMENTO OLEO HIDRAULICO
17;DIRECAO / EIXO DIANTEIRO;6;TERMINAL BARRA DIRECAO BATENDO
17;DIRECAO / EIXO DIANTEIRO;5;PARAFUSO BRACO DIRECAO SOLTO
17;DIRECAO / EIXO DIANTEIRO;4;ALINHAR O VOLANTE
17;DIRECAO / EIXO DIANTEIRO;3;BOMBA HIDRAULICA COM VAZAMENTO
17;DIRECAO / EIXO DIANTEIRO;1;AMORTECEDOR DIRECAO BATENDO
17;DIRECAO / EIXO DIANTEIRO;21;MANGA EIXO DIANT QUEB
17;DIRECAO / EIXO DIANTEIRO;19;PINO MANGA EIXO DD
17;DIRECAO / EIXO DIANTEIRO;16;DIRECAO
17;DIRECAO / EIXO DIANTEIRO;2;BARRA ESTABILIZADORA BATENDO
17;DIRECAO / EIXO DIANTEIRO;18;DIAGNOSTICO
17;DIRECAO / EIXO DIANTEIRO;14;MANGA EIXO DIANTEIRA FOLG
17;DIRECAO / EIXO DIANTEIRO;11;PUXANDO PARA A ESQUERDA
17;DIRECAO / EIXO DIANTEIRO;8;VOLANTE COM FOLGA
